5.299949341067466e-07,-3.459639485527529e-06,-2.4305594444755554e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.4305594444755554e-05
5.300001819013676e-07,-3.4596386815944404e-06,-2.4305594444755554e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.4305594444755554e-05
5.300106777987263e-07,-3.459637073656619e-06,-2.4305594444755554e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.4305594444755554e-05
1.215596819647621e-06,-3.2821219313216548e-06,-2.4305594444755554e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.4305594444755554e-05
1.8513880546143516e-06,-2.9702461634065426e-06,-2.4305594444755554e-05
1.8513801853068705e-06,-2.9702510684204957e-06,-2.4305594444755554e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.4305594444755554e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.4305594444755554e-05
2.411391480845443e-06,-2.536767850258675e-06,-2.4305594444755554e-05
2.4113928462471066e-06,-2.5367665523394694e-06,-2.4305594444755554e-05
2.411392391119742e-06,-2.5367669849731592e-06,-2.4305594444755554e-05
2.411379032913326e-06,-2.5367796829102036e-06,-2.4305594444755554e-05
2.411391480845443e-06,-2.5367678502586755e-06,-2.4305594444755554e-05
2.872657892389481e-06,-1.9994590851758942e-06,-2.4305594444755554e-05
2.872682550547471e-06,-1.9994236579024658e-06,-2.4305594444755554e-05
2.8726743311629846e-06,-1.9994354670949743e-06,-2.4305594444755554e-05
2.8726873837705473e-06,-1.9994167137256627e-06,-2.4305594444755554e-05
2.8726776189169606e-06,-1.999430743430135e-06,-2.4305594444755554e-05
3.216348968009971e-06,-1.3802533520992427e-06,-2.4305594444755554e-05
3.2163598477441108e-06,-1.3802279992158832e-06,-2.4305594444755554e-05
3.2163562211405593e-06,-1.3802364502977092e-06,-2.4305594444755554e-05
3.21635849705476e-06,-1.380231146737258e-06,-2.4305594444755554e-05
3.216356591253549e-06,-1.380235587825444e-06,-2.4305594444755554e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.4305594444755554e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.4305594444755554e-05
3.428357064199051e-06,-7.045337751708331e-07,-2.4305594444755554e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.4305594444755554e-05
3.4283599433812636e-06,-7.045197645338404e-07,-2.4305594444755554e-05
3.5e-06,-4.286332491886045e-22,-2.4305594444755554e-05
3.5e-06,-4.286215497423107e-22,-2.4305594444755554e-05
3.5e-06,-4.286429794949363e-22,-2.4305594444755554e-05
3.5e-06,-4.286191871384569e-22,-2.4305594444755554e-05
3.5e-06,-4.286332491886044e-22,-2.4305594444755554e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.4305594444755554e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.4305594444755554e-05
3.428357064199051e-06,7.045337751708331e-07,-2.4305594444755554e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.4305594444755554e-05
3.4283599433812636e-06,7.045197645338404e-07,-2.4305594444755554e-05
3.216348968009971e-06,1.3802533520992427e-06,-2.4305594444755554e-05
3.2163598477441108e-06,1.3802279992158832e-06,-2.4305594444755554e-05
3.2163562211405593e-06,1.3802364502977092e-06,-2.4305594444755554e-05
3.21635849705476e-06,1.380231146737258e-06,-2.4305594444755554e-05
3.216356591253549e-06,1.380235587825444e-06,-2.4305594444755554e-05
2.872657892389481e-06,1.9994590851758942e-06,-2.4305594444755554e-05
2.872682550547471e-06,1.9994236579024658e-06,-2.4305594444755554e-05
2.8726743311629846e-06,1.9994354670949743e-06,-2.4305594444755554e-05
2.8726873837705473e-06,1.9994167137256627e-06,-2.4305594444755554e-05
2.8726776189169606e-06,1.999430743430135e-06,-2.4305594444755554e-05
2.411391480845443e-06,2.536767850258675e-06,-2.4305594444755554e-05
2.4113928462471066e-06,2.5367665523394694e-06,-2.4305594444755554e-05
2.411392391119742e-06,2.5367669849731592e-06,-2.4305594444755554e-05
2.411379032913326e-06,2.5367796829102036e-06,-2.4305594444755554e-05
2.411391480845443e-06,2.5367678502586755e-06,-2.4305594444755554e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.4305594444755554e-05
1.8513880546143516e-06,2.9702461634065426e-06,-2.4305594444755554e-05
1.8513801853068705e-06,2.9702510684204957e-06,-2.4305594444755554e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.4305594444755554e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.4305594444755554e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.4305594444755554e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.4305594444755554e-05
1.215596819647621e-06,3.2821219313216548e-06,-2.4305594444755554e-05
5.299949341067466e-07,3.459639485527529e-06,-2.4305594444755554e-05
5.300028058371925e-07,3.459638279618941e-06,-2.4305594444755554e-05
5.300001819013676e-07,3.4596386815944404e-06,-2.4305594444755554e-05
5.300028058371925e-07,3.459638279618941e-06,-2.4305594444755554e-05
5.300106777987263e-07,3.459637073656619e-06,-2.4305594444755554e-05
1.7726813330989013e-07,-3.4955079758044933e-06,-2.4305594444755554e-05
1.772707934779536e-07,-3.495507840898043e-06,-2.4305594444755554e-05
1.772734037431075e-07,-3.4955077085203707e-06,-2.4305594444755554e-05
1.7727873689223907e-07,-3.4955074380475706e-06,-2.4305594444755554e-05
1.7727023148709227e-07,-3.495507869398739e-06,-2.4305594444755554e-05
8.772855896965687e-07,-3.388269468934067e-06,-2.4305594444755554e-05
8.77305304030046e-07,-3.3882643644675585e-06,-2.4305594444755554e-05
8.772724467580846e-07,-3.3882728718565576e-06,-2.4305594444755554e-05
8.772551398567924e-07,-3.3882773528143826e-06,-2.4305594444755554e-05
8.772855896965687e-07,-3.388269468934067e-06,-2.4305594444755554e-05
1.5413899040597099e-06,-3.1423107999787032e-06,-2.4305594444755554e-05
1.5413683072760028e-06,-3.1423213937032457e-06,-2.4305594444755554e-05
1.5413755063084962e-06,-3.142317862430888e-06,-2.4305594444755554e-05
1.5414102963544645e-06,-3.142300796914968e-06,-2.4305594444755554e-05
1.5413559921447401e-06,-3.142327434479021e-06,-2.4305594444755554e-05
2.1424003955510003e-06,-2.7676922778992098e-06,-2.4305594444755554e-05
2.142367509900044e-06,-2.767717733535103e-06,-2.4305594444755554e-05
2.1423784718845162e-06,-2.7677092483145273e-06,-2.4305594444755554e-05
2.142333042414546e-06,-2.767744412943297e-06,-2.4305594444755554e-05
2.142334623341692e-06,-2.767743189248491e-06,-2.4305594444755554e-05
2.6556823071391566e-06,-2.2797700505858145e-06,-2.4305594444755554e-05
2.655634002379915e-06,-2.2798263191312694e-06,-2.4305594444755554e-05
2.65565010411612e-06,-2.279807563042996e-06,-2.4305594444755554e-05
2.655602369908783e-06,-2.2798631653971815e-06,-2.4305594444755554e-05
2.6555856962725848e-06,-2.2798825868347807e-06,-2.4305594444755554e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.4305594444755554e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.4305594444755554e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.4305594444755554e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.4305594444755554e-05
3.060239820753057e-06,-1.6985088282011658e-06,-2.4305594444755554e-05
3.3394851971905608e-06,-1.0477779429560067e-06,-2.4305594444755554e-05
3.3394912058181425e-06,-1.0477587920238556e-06,-2.4305594444755554e-05
3.339489340649306e-06,-1.0477647368038605e-06,-2.4305594444755554e-05
3.339483695019884e-06,-1.0477827306728923e-06,-2.4305594444755554e-05
3.3394882015153766e-06,-1.0477683675028526e-06,-2.4305594444755554e-05
3.4820431733805165e-06,-3.54083801824005e-07,-2.4305594444755554e-05
3.4820426351315388e-06,-3.5408909489874263e-07,-2.4305594444755554e-05
3.482041050141221e-06,-3.541046810357374e-07,-2.4305594444755554e-05
3.482042096858422e-06,-3.540943881309131e-07,-2.4305594444755554e-05
3.482042114766072e-06,-3.5409421203321025e-07,-2.4305594444755554e-05
3.4820431733805165e-06,3.54083801824005e-07,-2.2916783334266676e-05
3.4820426351315388e-06,3.5408909489874263e-07,-2.2916783334266676e-05
3.482041050141221e-06,3.541046810357374e-07,-2.2916783334266676e-05
3.482042096858422e-06,3.540943881309131e-07,-2.2916783334266676e-05
3.482042114766072e-06,3.5409421203321025e-07,-2.2916783334266676e-05
3.3394851971905608e-06,1.0477779429560067e-06,-2.2916783334266676e-05
3.3394912058181425e-06,1.0477587920238556e-06,-2.2916783334266676e-05
3.339489340649306e-06,1.0477647368038605e-06,-2.2916783334266676e-05
3.339483695019884e-06,1.0477827306728923e-06,-2.2916783334266676e-05
3.3394882015153766e-06,1.0477683675028526e-06,-2.2916783334266676e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.2916783334266676e-05
3.060239820753057e-06,1.6985088282011658e-06,-2.2916783334266676e-05
2.6556823071391566e-06,2.2797700505858145e-06,-2.2916783334266676e-05
2.655634002379915e-06,2.2798263191312694e-06,-2.2916783334266676e-05
2.65565010411612e-06,2.279807563042996e-06,-2.2916783334266676e-05
2.655602369908783e-06,2.2798631653971815e-06,-2.2916783334266676e-05
2.6555856962725848e-06,2.2798825868347807e-06,-2.2916783334266676e-05
2.1424003955510003e-06,2.7676922778992098e-06,-2.2916783334266676e-05
2.142367509900044e-06,2.767717733535103e-06,-2.2916783334266676e-05
2.1423784718845162e-06,2.7677092483145273e-06,-2.2916783334266676e-05
2.142333042414546e-06,2.767744412943297e-06,-2.2916783334266676e-05
2.142334623341692e-06,2.767743189248491e-06,-2.2916783334266676e-05
1.5413899040597099e-06,3.1423107999787032e-06,-2.2916783334266676e-05
1.5413683072760028e-06,3.1423213937032457e-06,-2.2916783334266676e-05
1.5413755063084962e-06,3.142317862430888e-06,-2.2916783334266676e-05
1.5414102963544645e-06,3.142300796914968e-06,-2.2916783334266676e-05
1.5413559921447401e-06,3.142327434479021e-06,-2.2916783334266676e-05
8.772855896965687e-07,3.388269468934067e-06,-2.2916783334266676e-05
8.77305304030046e-07,3.3882643644675585e-06,-2.2916783334266676e-05
8.772724467580846e-07,3.3882728718565576e-06,-2.2916783334266676e-05
8.772551398567924e-07,3.3882773528143826e-06,-2.2916783334266676e-05
8.772855896965687e-07,3.388269468934067e-06,-2.2916783334266676e-05
1.7726813330989013e-07,3.4955079758044933e-06,-2.2916783334266676e-05
1.772707934779536e-07,3.495507840898043e-06,-2.2916783334266676e-05
1.772734037431075e-07,3.4955077085203707e-06,-2.2916783334266676e-05
1.7727873689223907e-07,3.4955074380475706e-06,-2.2916783334266676e-05
1.7727023148709227e-07,3.495507869398739e-06,-2.2916783334266676e-05
5.299949341067466e-07,-3.459639485527529e-06,-2.2916783334266676e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.2916783334266676e-05
5.300001819013676e-07,-3.4596386815944404e-06,-2.2916783334266676e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.2916783334266676e-05
5.300106777987263e-07,-3.459637073656619e-06,-2.2916783334266676e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.2916783334266676e-05
1.215596819647621e-06,-3.2821219313216548e-06,-2.2916783334266676e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.2916783334266676e-05
1.8513880546143516e-06,-2.9702461634065426e-06,-2.2916783334266676e-05
1.8513801853068705e-06,-2.9702510684204957e-06,-2.2916783334266676e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.2916783334266676e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.2916783334266676e-05
2.411391480845443e-06,-2.536767850258675e-06,-2.2916783334266676e-05
2.4113928462471066e-06,-2.5367665523394694e-06,-2.2916783334266676e-05
2.411392391119742e-06,-2.5367669849731592e-06,-2.2916783334266676e-05
2.411379032913326e-06,-2.5367796829102036e-06,-2.2916783334266676e-05
2.411391480845443e-06,-2.5367678502586755e-06,-2.2916783334266676e-05
2.872657892389481e-06,-1.9994590851758942e-06,-2.2916783334266676e-05
2.872682550547471e-06,-1.9994236579024658e-06,-2.2916783334266676e-05
2.8726743311629846e-06,-1.9994354670949743e-06,-2.2916783334266676e-05
2.8726873837705473e-06,-1.9994167137256627e-06,-2.2916783334266676e-05
2.8726776189169606e-06,-1.999430743430135e-06,-2.2916783334266676e-05
3.216348968009971e-06,-1.3802533520992427e-06,-2.2916783334266676e-05
3.2163598477441108e-06,-1.3802279992158832e-06,-2.2916783334266676e-05
3.2163562211405593e-06,-1.3802364502977092e-06,-2.2916783334266676e-05
3.21635849705476e-06,-1.380231146737258e-06,-2.2916783334266676e-05
3.216356591253549e-06,-1.380235587825444e-06,-2.2916783334266676e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.2916783334266676e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.2916783334266676e-05
3.428357064199051e-06,-7.045337751708331e-07,-2.2916783334266676e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.2916783334266676e-05
3.4283599433812636e-06,-7.045197645338404e-07,-2.2916783334266676e-05
3.5e-06,-4.286332491886045e-22,-2.2916783334266676e-05
3.5e-06,-4.286215497423107e-22,-2.2916783334266676e-05
3.5e-06,-4.286429794949363e-22,-2.2916783334266676e-05
3.5e-06,-4.286191871384569e-22,-2.2916783334266676e-05
3.5e-06,-4.286332491886044e-22,-2.2916783334266676e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.2916783334266676e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.2916783334266676e-05
3.428357064199051e-06,7.045337751708331e-07,-2.2916783334266676e-05
3.4283536076690184e-06,7.045505949063023e-07,-2.2916783334266676e-05
3.4283599433812636e-06,7.045197645338404e-07,-2.2916783334266676e-05
3.216348968009971e-06,1.3802533520992427e-06,-2.2916783334266676e-05
3.2163598477441108e-06,1.3802279992158832e-06,-2.2916783334266676e-05
3.2163562211405593e-06,1.3802364502977092e-06,-2.2916783334266676e-05
3.21635849705476e-06,1.380231146737258e-06,-2.2916783334266676e-05
3.216356591253549e-06,1.380235587825444e-06,-2.2916783334266676e-05
2.872657892389481e-06,1.9994590851758942e-06,-2.2916783334266676e-05
2.872682550547471e-06,1.9994236579024658e-06,-2.2916783334266676e-05
2.8726743311629846e-06,1.9994354670949743e-06,-2.2916783334266676e-05
2.8726873837705473e-06,1.9994167137256627e-06,-2.2916783334266676e-05
2.8726776189169606e-06,1.999430743430135e-06,-2.2916783334266676e-05
2.411391480845443e-06,2.536767850258675e-06,-2.2916783334266676e-05
2.4113928462471066e-06,2.5367665523394694e-06,-2.2916783334266676e-05
2.411392391119742e-06,2.5367669849731592e-06,-2.2916783334266676e-05
2.411379032913326e-06,2.5367796829102036e-06,-2.2916783334266676e-05
2.411391480845443e-06,2.5367678502586755e-06,-2.2916783334266676e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.2916783334266676e-05
1.8513880546143516e-06,2.9702461634065426e-06,-2.2916783334266676e-05
1.8513801853068705e-06,2.9702510684204957e-06,-2.2916783334266676e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.2916783334266676e-05
1.8513644468536122e-06,2.9702608782607662e-06,-2.2916783334266676e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.2916783334266676e-05
1.2155625632871453e-06,3.2821346186186185e-06,-2.2916783334266676e-05
1.215596819647621e-06,3.2821219313216548e-06,-2.2916783334266676e-05
5.299949341067466e-07,3.459639485527529e-06,-2.2916783334266676e-05
5.300028058371925e-07,3.459638279618941e-06,-2.2916783334266676e-05
5.300001819013676e-07,3.4596386815944404e-06,-2.2916783334266676e-05
5.300028058371925e-07,3.459638279618941e-06,-2.2916783334266676e-05
5.300106777987263e-07,3.459637073656619e-06,-2.2916783334266676e-05
1.7726813330989013e-07,-3.4955079758044933e-06,-2.2916783334266676e-05
1.772707934779536e-07,-3.495507840898043e-06,-2.2916783334266676e-05
1.772734037431075e-07,-3.4955077085203707e-06,-2.2916783334266676e-05
1.7727873689223907e-07,-3.4955074380475706e-06,-2.2916783334266676e-05
1.7727023148709227e-07,-3.495507869398739e-06,-2.2916783334266676e-05
8.772855896965687e-07,-3.388269468934067e-06,-2.2916783334266676e-05
8.77305304030046e-07,-3.3882643644675585e-06,-2.2916783334266676e-05
8.772724467580846e-07,-3.3882728718565576e-06,-2.2916783334266676e-05
8.772551398567924e-07,-3.3882773528143826e-06,-2.2916783334266676e-05
8.772855896965687e-07,-3.388269468934067e-06,-2.2916783334266676e-05
1.5413899040597099e-06,-3.1423107999787032e-06,-2.2916783334266676e-05
1.5413683072760028e-06,-3.1423213937032457e-06,-2.2916783334266676e-05
1.5413755063084962e-06,-3.142317862430888e-06,-2.2916783334266676e-05
1.5414102963544645e-06,-3.142300796914968e-06,-2.2916783334266676e-05
1.5413559921447401e-06,-3.142327434479021e-06,-2.2916783334266676e-05
2.1424003955510003e-06,-2.7676922778992098e-06,-2.2916783334266676e-05
2.142367509900044e-06,-2.767717733535103e-06,-2.2916783334266676e-05
2.1423784718845162e-06,-2.7677092483145273e-06,-2.2916783334266676e-05
2.142333042414546e-06,-2.767744412943297e-06,-2.2916783334266676e-05
2.142334623341692e-06,-2.767743189248491e-06,-2.2916783334266676e-05
2.6556823071391566e-06,-2.2797700505858145e-06,-2.2916783334266676e-05
2.655634002379915e-06,-2.2798263191312694e-06,-2.2916783334266676e-05
2.65565010411612e-06,-2.279807563042996e-06,-2.2916783334266676e-05
2.655602369908783e-06,-2.2798631653971815e-06,-2.2916783334266676e-05
2.6555856962725848e-06,-2.2798825868347807e-06,-2.2916783334266676e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.2916783334266676e-05
3.0602150500222847e-06,-1.6985534573916436e-06,-2.2916783334266676e-05
3.060239820753057e-06,-1.6985088282011658e-06,-2.2916783334266676e-05
3.3394851971905608e-06,-1.0477779429560067e-06,-2.2916783334266676e-05
3.3394912058181425e-06,-1.0477587920238556e-06,-2.2916783334266676e-05
3.339489340649306e-06,-1.0477647368038605e-06,-2.2916783334266676e-05
3.339483695019884e-06,-1.0477827306728923e-06,-2.2916783334266676e-05
3.3394882015153766e-06,-1.0477683675028526e-06,-2.2916783334266676e-05
3.4820431733805165e-06,-3.54083801824005e-07,-2.2916783334266676e-05
3.4820426351315388e-06,-3.5408909489874263e-07,-2.2916783334266676e-05
3.482041050141221e-06,-3.541046810357374e-07,-2.2916783334266676e-05
3.482042096858422e-06,-3.540943881309131e-07,-2.2916783334266676e-05
3.482042114766072e-06,-3.5409421203321025e-07,-2.2916783334266676e-05
3.4820431733805165e-06,3.54083801824005e-07,-2.152769222153777e-05
3.4820426351315388e-06,3.5408909489874263e-07,-2.152769222153777e-05
3.482041050141221e-06,3.541046810357374e-07,-2.152769222153777e-05
3.482042096858422e-06,3.540943881309131e-07,-2.152769222153777e-05
3.482042114766072e-06,3.5409421203321025e-07,-2.152769222153777e-05
3.3394851971905608e-06,1.0477779429560067e-06,-2.152769222153777e-05
3.3394912058181425e-06,1.0477587920238556e-06,-2.152769222153777e-05
3.339489340649306e-06,1.0477647368038605e-06,-2.152769222153777e-05
3.339483695019884e-06,1.0477827306728923e-06,-2.152769222153777e-05
3.3394882015153766e-06,1.0477683675028526e-06,-2.152769222153777e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.152769222153777e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.152769222153777e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.152769222153777e-05
3.0602150500222847e-06,1.6985534573916436e-06,-2.152769222153777e-05
3.060239820753057e-06,1.6985088282011658e-06,-2.152769222153777e-05
2.6556823071391566e-06,2.2797700505858145e-06,-2.152769222153777e-05
2.655634002379915e-06,2.2798263191312694e-06,-2.152769222153777e-05
2.65565010411612e-06,2.279807563042996e-06,-2.152769222153777e-05
2.655602369908783e-06,2.2798631653971815e-06,-2.152769222153777e-05
2.6555856962725848e-06,2.2798825868347807e-06,-2.152769222153777e-05
2.1424003955510003e-06,2.7676922778992098e-06,-2.152769222153777e-05
2.142367509900044e-06,2.767717733535103e-06,-2.152769222153777e-05
2.1423784718845162e-06,2.7677092483145273e-06,-2.152769222153777e-05
2.142333042414546e-06,2.767744412943297e-06,-2.152769222153777e-05
2.142334623341692e-06,2.767743189248491e-06,-2.152769222153777e-05
1.5413899040597099e-06,3.1423107999787032e-06,-2.152769222153777e-05
1.5413683072760028e-06,3.1423213937032457e-06,-2.152769222153777e-05
1.5413755063084962e-06,3.142317862430888e-06,-2.152769222153777e-05
1.5414102963544645e-06,3.142300796914968e-06,-2.152769222153777e-05
1.5413559921447401e-06,3.142327434479021e-06,-2.152769222153777e-05
8.772855896965687e-07,3.388269468934067e-06,-2.152769222153777e-05
8.77305304030046e-07,3.3882643644675585e-06,-2.152769222153777e-05
8.772724467580846e-07,3.3882728718565576e-06,-2.152769222153777e-05
8.772551398567924e-07,3.3882773528143826e-06,-2.152769222153777e-05
8.772855896965687e-07,3.388269468934067e-06,-2.152769222153777e-05
1.7726813330989013e-07,3.4955079758044933e-06,-2.152769222153777e-05
1.772707934779536e-07,3.495507840898043e-06,-2.152769222153777e-05
1.772734037431075e-07,3.4955077085203707e-06,-2.152769222153777e-05
1.7727873689223907e-07,3.4955074380475706e-06,-2.152769222153777e-05
1.7727023148709227e-07,3.495507869398739e-06,-2.152769222153777e-05
5.299949341067466e-07,-3.459639485527529e-06,-2.152769222153777e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.152769222153777e-05
5.300001819013676e-07,-3.4596386815944404e-06,-2.152769222153777e-05
5.300028058371925e-07,-3.459638279618941e-06,-2.152769222153777e-05
5.300106777987263e-07,-3.459637073656619e-06,-2.152769222153777e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.152769222153777e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.152769222153777e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.152769222153777e-05
1.2155625632871453e-06,-3.2821346186186185e-06,-2.152769222153777e-05
1.215596819647621e-06,-3.2821219313216548e-06,-2.152769222153777e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.152769222153777e-05
1.8513880546143516e-06,-2.9702461634065426e-06,-2.152769222153777e-05
1.8513801853068705e-06,-2.9702510684204957e-06,-2.152769222153777e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.152769222153777e-05
1.8513644468536122e-06,-2.9702608782607662e-06,-2.152769222153777e-05
2.411391480845443e-06,-2.536767850258675e-06,-2.152769222153777e-05
2.4113928462471066e-06,-2.5367665523394694e-06,-2.152769222153777e-05
2.411392391119742e-06,-2.5367669849731592e-06,-2.152769222153777e-05
2.411379032913326e-06,-2.5367796829102036e-06,-2.152769222153777e-05
2.411391480845443e-06,-2.5367678502586755e-06,-2.152769222153777e-05
2.872657892389481e-06,-1.9994590851758942e-06,-2.152769222153777e-05
2.872682550547471e-06,-1.9994236579024658e-06,-2.152769222153777e-05
2.8726743311629846e-06,-1.9994354670949743e-06,-2.152769222153777e-05
2.8726873837705473e-06,-1.9994167137256627e-06,-2.152769222153777e-05
2.8726776189169606e-06,-1.999430743430135e-06,-2.152769222153777e-05
3.216348968009971e-06,-1.3802533520992427e-06,-2.152769222153777e-05
3.2163598477441108e-06,-1.3802279992158832e-06,-2.152769222153777e-05
3.2163562211405593e-06,-1.3802364502977092e-06,-2.152769222153777e-05
3.21635849705476e-06,-1.380231146737258e-06,-2.152769222153777e-05
3.216356591253549e-06,-1.380235587825444e-06,-2.152769222153777e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.152769222153777e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.152769222153777e-05
3.428357064199051e-06,-7.045337751708331e-07,-2.152769222153777e-05
3.4283536076690184e-06,-7.045505949063023e-07,-2.152769222153777e-05
3.4283599433812636e-06,-7.045197645338404e-07,-2.152769222153777e-05
